# BEAST v1.10.5 Prerelease #23570d1
# Generated Fri Nov 12 14:39:34 EST 2021 [seed=1636745955969]
state	joint	prior	likelihood	loc.clock.rate	loc.meanRate	loc.rates.CT.NY-NJ	loc.rates.CT.domestic	loc.rates.CT.international	loc.rates.NY-NJ.domestic	loc.rates.NY-NJ.international	loc.rates.domestic.international	loc.rates.NY-NJ.CT	loc.rates.domestic.CT	loc.rates.international.CT	loc.rates.domestic.NY-NJ	loc.rates.international.NY-NJ	loc.rates.international.domestic	loc.indicators.CT.NY-NJ	loc.indicators.CT.domestic	loc.indicators.CT.international	loc.indicators.NY-NJ.domestic	loc.indicators.NY-NJ.international	loc.indicators.domestic.international	loc.indicators.NY-NJ.CT	loc.indicators.domestic.CT	loc.indicators.international.CT	loc.indicators.domestic.NY-NJ	loc.indicators.international.NY-NJ	loc.indicators.international.domestic	loc.nonZeroRates	loc.branchRates	loc.treeLikelihood
145000	-2785.875194054814	-357.1522437935001	-2428.722950261314	2.2826244170819927	2.2826244170819976	1.1575331041991963	0.3149777974797862	0.06476462864978899	0.7191231854097501	0.2712218571412547	0.09858499330697097	1.29696724994919	0.9672406945526469	0.26324138497897187	1.5466450012022432	0.25244522310042367	0.8107444175700751	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2428.722950261314
146000	-2781.2900566427766	-364.81403822514216	-2416.4760184176344	2.3137824022959537	2.31378240229595	2.13869987863801	0.480355422203201	0.1570507431563564	0.8300347067829498	0.2845417997139091	0.45975528080373046	1.6236835209964444	1.3866767907533235	0.3062745616852055	1.508484332986332	0.7771593301882189	0.9625859806161985	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2416.4760184176344
147000	-2787.9168217716674	-315.3463646308082	-2472.570457140859	1.942341940998058	1.9423419409980547	2.4647207095668153	0.5232779527238411	0.2208132569882214	1.3299593858585843	0.48081032747140984	0.3216867642256126	2.6138857565806033	2.176623672620045	0.41142971232040537	2.1793069608355684	0.9894605106551699	1.5067127151335136	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2472.570457140859
148000	-2784.694931726195	-350.59887325678324	-2434.0960584694117	2.193016883910135	2.193016883910124	2.4279347541164866	0.5535932683933673	0.3043700435862352	1.205836086353145	0.42151977835464205	0.28306221224685024	1.997055181116134	1.9228471163510477	0.43432173795008405	2.2949279552639608	0.7492935917337699	1.586182863940813	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2434.0960584694117
149000	-2779.4929435986305	-356.6234926657225	-2422.869450932908	2.2597312892484447	2.2597312892484314	1.9331438083376509	0.3091054200175094	0.1814371270038578	0.9267460634525438	0.3174856041533438	0.3172720579016766	1.6111823035982924	1.133865035969477	0.26506309667910166	1.755971965845367	0.7860550946343441	1.0111498509384305	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2422.869450932908
150000	-2788.495645956463	-371.0592160648878	-2417.436429891575	2.3125714273257354	2.3125714273257287	3.396499231340258	0.39418170488179505	0.1976253914653183	1.6774306072190661	0.5854718659474033	0.6227971123298912	2.294676570249095	2.1880179242989293	0.5615661782110503	2.4999446814647555	1.128578485645299	1.7889720382552843	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2417.436429891575
151000	-2785.1495009578484	-341.64491118433943	-2443.504589773509	2.1459114854524364	2.145911485452436	1.8215784902908143	0.5705066280644706	0.15212395169477863	0.9779753517973158	0.4870948627867875	0.42283377123483096	1.7341357212141952	1.7788012250254486	0.30277211315664554	1.7358789266662076	0.7732022863219554	1.2889873094833657	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2443.504589773509
152000	-2790.9809144526967	-347.2294582486767	-2443.75145620402	2.1353947834096663	2.135394783409665	2.883730221387931	0.7738702901850368	0.14588264720573643	1.7196546865561007	0.6090387212644504	0.6874531897486451	2.82893943612421	2.7693995750396856	0.34702712927151874	3.1871872199883193	1.1840008266575552	2.016668592779205	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2443.75145620402
153000	-2789.00553001348	-366.9784489918273	-2422.0270810216525	2.2834506460049444	2.283450646004929	3.4776221123531097	0.37207681979224533	0.301481432072066	1.3871964734320397	0.3390007397584394	0.6108624037562799	3.1897828435665905	1.9447797682619294	0.3695317535338537	2.747506534404696	1.0223278127646427	1.7079318402026458	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2422.0270810216525
154000	-2786.20395949735	-349.12617479109457	-2437.0777847062554	2.181877493473399	2.181877493473404	2.7457640152311993	0.44575782795642527	0.09827733452727967	1.476277068411979	0.4465195154509991	0.5196774242137068	2.14111926432191	2.1268846310630725	0.3463159216741516	1.807060137932562	1.019305928369079	1.1477876108269829	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2437.0777847062554
155000	-2784.7537116486355	-369.9128423344843	-2414.8408693141514	2.312172494011206	2.3121724940111976	2.680552069985715	0.399931394615826	0.18616858814861492	1.5187523916934038	0.40730991054937093	0.47673631348508655	2.62030498454708	2.174912035885261	0.5198933542888045	2.7495851888608684	1.01104297125264	1.5019421709917546	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2414.8408693141514
156000	-2783.23117196142	-363.3849228296581	-2419.846249131762	2.2829335013044703	2.282933501304463	2.6284695523110053	0.5835522755902595	0.13535473137339343	1.1410080062520713	0.4050254362702496	0.46037384520224095	2.003275043813084	1.6270430582360427	0.4785185584141475	2.365742462666018	0.9832875163618832	1.1397790491082762	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2419.846249131762
157000	-2790.47746952239	-350.19421994852775	-2440.283249573862	2.208000452424362	2.2080004524243506	2.1886427786605633	0.38325831352165407	0.29299315983324165	0.8953807194858519	0.3529396192216692	0.44501796621894435	1.6670258008524657	1.6709984960002993	0.1801204564481993	2.109072816970014	0.44402443026565963	0.9778662490387454	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2440.283249573862
158000	-2790.8018796978404	-378.223027817548	-2412.5788518802924	2.3787178077777087	2.378717807777696	3.167018078708179	0.29680129997523547	0.2781277608062673	1.4155644102423421	0.5715056352741138	0.3972642672811208	2.1443627697045833	2.283168073669325	0.2847570069044877	2.043276890883173	0.9630627100424447	1.0805567032362065	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2412.5788518802924
159000	-2789.5657486471114	-362.22081515215285	-2427.3449334949587	2.244689688610021	2.2446896886100207	3.6009485740114884	0.6676274786166799	0.4162705175028088	1.332586478941441	0.7996669541294098	0.4358486298822566	2.771363813988356	2.474870663374745	0.4985627016695901	2.5376609424443664	1.29824635715569	1.489419274662871	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2427.3449334949587
160000	-2792.5928427232534	-338.6065406845373	-2453.986302038716	2.1075891358388947	2.107589135838887	2.381300830520315	0.49343474172690466	0.2779321789948778	0.9221449643694082	0.5139396816302385	0.2999216498226938	2.36116948539889	1.79540378388278	0.782043667604098	2.294473485673791	0.6488452783775421	1.7845745764552599	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2453.986302038716
161000	-2786.8552624435883	-333.32564926819725	-2453.529613175391	2.0877526237071917	2.087752623707186	2.5699291554898536	0.3576576197595978	0.11559086298730534	1.1107610443406695	0.2583038490894756	0.24219063441300753	1.5725461831894787	1.5116803999303738	0.3639168168240516	2.330941921436036	0.6943670655416234	1.0180679682025329	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2453.529613175391
162000	-2785.4509027526947	-386.76920352863516	-2398.6816992240597	2.4618952818023656	2.46189528180236	1.630902018203273	0.4727838369546024	0.19130553933087524	0.9983214050013501	0.3246068625602357	0.3435006027853375	1.6305344278160083	1.5334348826759365	0.3051176707206946	2.1968915231369106	0.7295165438547876	1.0760631988259228	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2398.6816992240597
163000	-2785.1398467986446	-356.5706691498963	-2428.5691776487483	2.2292419598810858	2.2292419598810875	2.118524893048863	0.4963975835740266	0.24283423619897881	1.3098812044077508	0.4786540358700158	0.4177350650062753	2.5955802007226954	2.1133111913040143	0.4067787258449518	2.5386102242803292	0.8329584375923295	1.3577434921708917	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2428.5691776487483
164000	-2790.8770855406956	-379.3022886544558	-2411.5747968862397	2.3582378809094746	2.3582378809094777	2.986539263270392	0.5301451267093247	0.18591073843954453	1.2355987591569593	0.48174057672066695	0.7819530092287487	2.868880157825022	2.760264116561195	0.5512961395371452	3.54062257174372	1.117677725565906	1.9283455521230286	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2411.5747968862397
165000	-2789.6474055714166	-362.04049356514304	-2427.6069120062734	2.2828396178514625	2.2828396178514594	2.230378561219825	0.665624864883556	0.21041209229956045	0.7378077802343059	0.1465049134605874	0.35726173478735274	2.154357695051192	2.0413844021060417	0.2508165588102817	1.8683132831325477	0.6513707373371865	1.3063570022995308	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2427.6069120062734
166000	-2781.9082414749396	-342.8049133285771	-2439.1033281463624	2.1606366712763054	2.160636671276299	1.8670910385233568	0.45766819002891046	0.15467190620261853	0.9780511319158528	0.2833382995479535	0.24339394185129956	1.5383257523813332	1.5725073807393346	0.28151900781979017	1.945583552553504	0.6494820346187653	1.1026389309790159	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2439.1033281463624
167000	-2782.889123753739	-349.9526531688165	-2432.9364705849225	2.2030033338259423	2.2030033338259356	1.9617650125374422	0.5398965409481337	0.13471904437364648	0.9846874016947122	0.5121245488017669	0.3967491470616108	2.2516672978927943	1.48898830581942	0.28408567926272965	1.6684830540184619	0.6856227620298899	1.1803418993575046	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2432.9364705849225
168000	-2783.2733654422627	-382.54157106942705	-2400.731794372836	2.4359915110198775	2.435991511019876	1.8024080354303391	0.28128649893776003	0.15088459980007474	0.8048993972635343	0.34286502895939797	0.23946203165778504	1.7425102432327375	1.580948647600795	0.20037705630167124	2.119527956868475	0.5697948637368339	1.1194919040805873	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2400.731794372836
169000	-2787.1378471811754	-351.9437375950734	-2435.194109586102	2.1928263947256985	2.192826394725686	2.858933262959906	0.40497965876526987	0.2408423415465661	1.4534935022346012	0.41172022752406573	0.6099421972603654	2.7135782535019546	1.8661103893312645	0.4182214809837936	1.8268673167077782	1.246560091173408	1.5021346682186054	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2435.194109586102
170000	-2783.723624270622	-364.12249266975147	-2419.6011316008708	2.293112774334603	2.2931127743345945	2.136048155997554	0.409099860782468	0.22726077055664365	1.208191875975539	0.4422557994035174	0.3103021085807074	1.918647087784674	2.0921853546460265	0.33521430637245836	2.1366183499253575	0.710528003502512	1.2892327801262937	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2419.6011316008708
171000	-2788.0655225849023	-343.6076441090101	-2444.4578784758924	2.1408181060827016	2.140818106082699	3.027050342751786	0.6269465219009375	0.18653855794619578	0.9398770736666523	0.4725089714677633	0.6823273647562366	2.3450308878231323	1.9218192824049218	0.5223563048810668	1.8215465197823368	0.8612832045995154	1.3386628768535807	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2444.4578784758924
172000	-2796.135824822577	-374.4706286122571	-2421.66519621032	2.3119702683304637	2.3119702683304633	4.006720211163138	0.9514138433844346	0.12275446441070097	1.8776926650080503	0.836921313674835	0.30556687445263514	3.4560956571888783	1.7310891723920718	0.6834224115465212	3.7152847893136514	1.1146965813204075	2.0325306834594468	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2421.66519621032
173000	-2789.5920138714337	-378.9174444869225	-2410.6745693845114	2.34733920442469	2.3473392044246792	4.079719209094658	0.535337055289391	0.3321352676032715	1.6569510752716172	0.646796856383399	0.6544025096035876	2.6803099567502304	2.4894084107034296	0.6066301173768467	3.3394817088984974	1.1315602919559344	2.0088776591346234	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2410.6745693845114
174000	-2784.4952997897517	-365.4870848054598	-2419.008214984292	2.3243374849521166	2.3243374849521143	1.5582221102569227	0.4552157032651059	0.16877852085041564	0.7449949286255394	0.24577606168995883	0.3272119575888488	1.7502478449474526	1.1659900411496853	0.35589473118757836	1.576552035424866	0.8998033650096262	0.8118804198866945	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2419.008214984292
175000	-2783.0701975610536	-372.5232461379231	-2410.5469514231304	2.3565082297122775	2.3565082297122633	2.3736137109781263	0.46687316817465535	0.2337320760796944	1.0441823263397294	0.39402414440328726	0.3550590238608076	2.108006513535988	1.554388021875158	0.3289631218383664	1.5515975077125919	0.9092154470157479	1.120626127691949	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2410.5469514231304
176000	-2781.447427625953	-337.3428815873322	-2444.104546038621	2.118851161719914	2.118851161719907	2.403963243664455	0.3943743319512797	0.18631056520279624	0.814592559581242	0.3327260366679952	0.35534199026520336	1.8835024590205451	1.5288207281351838	0.34138047812650574	1.7118572738447335	0.5827650305098655	1.1255472599599285	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2444.104546038621
177000	-2781.0319076484648	-333.32954282290046	-2447.7023648255645	2.099460211475854	2.0994602114758534	1.6637168651367695	0.440125967370414	0.12236481843614545	0.7901120122030265	0.26399614531837934	0.3045094522912758	1.7911469881312296	1.579025818644938	0.3766464090128111	1.560038448055242	0.6180752540235299	0.9452180628894696	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2447.7023648255645
178000	-2785.5527550031793	-352.0835704536122	-2433.469184549567	2.203615196408478	2.2036151964084705	2.198238688377654	0.6473668711074576	0.14444915913271167	1.1331759383083073	0.5491731491611314	0.3813705861733981	2.387048994846458	1.3368043522078286	0.3545966113530662	2.4879656463413733	1.0787200394921483	1.4325677872810993	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2433.469184549567
179000	-2778.322568311017	-338.7740483064813	-2439.548520004536	2.153399444937698	2.153399444937692	1.5967246795167513	0.25423608036652406	0.12344343533994202	0.7539061080312228	0.26800190965468224	0.2189426975234817	1.1101955459596946	0.808219960339558	0.22341085993982238	1.4074298177131013	0.5058699087948012	0.8206849306274536	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2439.548520004536
180000	-2785.4019901321035	-365.23920728001883	-2420.1627828520845	2.3159637703001827	2.315963770300178	2.2386606532886217	0.405471527616583	0.23461019964120408	0.9803947560301063	0.1700783162406848	0.1395239283658573	1.64432104652683	1.6234829171414344	0.24036271605089973	1.8258317014580638	0.6189883844725543	0.9030052357960258	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2420.1627828520845
181000	-2782.5350998157037	-355.06804525476696	-2427.467054560937	2.257571710811331	2.2575717108113276	1.5964259425251013	0.19765928032856725	0.17110060761400567	0.6352472757048229	0.30843282028177105	0.3141834752262243	1.375863760777281	1.2541903804521033	0.4047020067657632	1.4625970975060536	0.5441132281998957	1.0411118638570913	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2427.467054560937
182000	-2779.6715777527133	-360.170295018082	-2419.5012827346313	2.3092239990058596	2.30922399900585	1.2796927386640882	0.2547035540067346	0.07568285184831688	0.5694610611604461	0.18394565083466546	0.14863137693543121	1.2356050185540186	1.162120956654587	0.19733561752846657	0.9122484232927115	0.320859408872381	0.5910756334316892	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2419.5012827346313
183000	-2776.781673332437	-349.87663731364074	-2426.905036018796	2.2387316804706936	2.2387316804706834	1.369311619537387	0.280311241010555	0.07888164296399851	0.4848751002974241	0.21777678955768254	0.2587591463914249	1.001990022006755	0.8844008566632291	0.2550295201319518	0.9549455593201751	0.34933272647711755	0.705708501429391	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2426.905036018796
184000	-2780.620959606495	-338.72387955762173	-2441.8970800488732	2.1665790215732343	2.166579021573227	1.5103018545871465	0.41260427072181866	0.4836772627826525	0.7769858334610654	0.2929562820421792	0.16360199926524077	1.2872694168296248	0.9952443532019106	0.23766168615653288	1.259274311165605	0.46500947371392765	0.7333477687886668	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	11.0	0.0	-2441.8970800488732
185000	-2778.7999359507967	-358.28577947628077	-2420.514156474516	2.273037178399236	2.2730371783992283	1.7825567473461075	0.35295685541856087	0.12385714206163304	0.8284505823899453	0.31637966651434796	0.28734858404655783	1.589760216120545	1.5036728266356152	0.19233670919382678	1.5137740646289297	0.7030649111255094	1.0905962662561095	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2420.514156474516
186000	-2780.954635035905	-337.0130323630621	-2443.941602672843	2.1262868277368554	2.1262868277368514	1.5598446257037992	0.32881079128182095	0.12781160790956375	0.7745073856019999	0.24077707768900608	0.3867360743888673	1.9508310765823442	1.3698908475954132	0.2817239911186418	1.6057816809217413	0.5907857673487922	1.0374179460040243	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2443.941602672843
187000	-2782.398933878748	-334.0576914430902	-2448.3412424356575	2.1006570202323305	2.1006570202323176	1.9618622268035202	0.504225645347179	0.23788717009959354	0.8233082629761876	0.38123645341052537	0.1950369245160214	1.7615711600513133	1.4447909629499438	0.4127136861383127	1.553073201756564	0.6541382202231151	1.0800235688861686	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2448.3412424356575
188000	-2795.3351553062403	-355.2924202197717	-2440.0427350864684	2.2255379485786912	2.225537948578687	2.429779188822447	0.4333600626067849	0.2223943521280792	1.0960425244841836	0.360478297731021	0.2255203074261868	2.098480658421503	1.867308259333456	0.9637588708936955	2.071116288524022	0.9662366243700862	1.4324499133649178	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2440.0427350864684
189000	-2789.859800133979	-351.07122992186686	-2438.7885702121125	2.173888697181125	2.1738886971811158	3.2660585118318193	0.4312430461912761	0.3083031231141008	1.6038704780320863	0.750352427194977	0.2925557656812705	2.688808030479955	2.0108343710045	0.3450514285865112	2.7589779109168524	0.9983813310867631	1.9678045871973309	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2438.7885702121125
190000	-2785.5567284355643	-331.6062786743127	-2453.9504497612515	2.0714382354535545	2.0714382354535497	1.9951901489172248	0.5868898100616663	0.12442247380075233	1.0714319116489646	0.36177620496718477	0.5859113384008493	2.208213098977357	1.5170233821319814	0.31289872289812987	1.9658117265969124	0.9614175457031535	1.0974057440452563	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2453.9504497612515
191000	-2785.004649425973	-341.78929376561445	-2443.215355660359	2.153435330415716	2.153435330415709	1.716544250924108	0.35316455307754513	0.266329023346573	0.8571540354646077	0.36382990210249894	0.25205397093751397	2.1392281577106065	1.1913595548157228	0.4811903788099873	1.7006993660043692	0.6837335008818051	1.0958299086006242	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2443.215355660359
192000	-2780.695939533397	-375.23115979111526	-2405.4647797422817	2.392736702781454	2.3927367027814483	1.7182629000825258	0.30995783001671934	0.19143027885317188	0.9819373227033323	0.40052226213751424	0.26753836604268194	1.6163500208515367	1.2619644207498315	0.2920345671170302	1.5080909521021864	0.5419996658456632	0.8144473956808272	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2405.4647797422817
193000	-2777.108318185173	-353.5284532619271	-2423.579864923246	2.26397203516825	2.263972035168242	1.2375780999921653	0.17800088056090205	0.06908984388977929	0.6957178353315183	0.20201160364156862	0.19179001592123215	1.05736006690768	0.9444422031407153	0.13221648173328165	0.9888890541363166	0.5568152966702979	0.5856824675141303	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2423.579864923246
194000	-2781.2141710274886	-332.5305576716146	-2448.683613355874	2.1063387510027827	2.1063387510027702	1.7421630097961307	0.21352227365810444	0.08193851797630804	0.6239166327730662	0.25454904070939827	0.21958868054273062	1.6291659702928774	0.9011457238997589	0.35444919503494554	1.3136007078237506	0.4633866168106326	0.8627873470781552	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2448.683613355874
195000	-2783.63703246606	-345.88620435272003	-2437.75082811334	2.178833257448809	2.178833257448805	2.2025464331014413	0.3955840894079964	0.143342837230593	0.8605312720232262	0.2653946991409741	0.46308126862314625	2.280546516509589	1.3570901127915922	0.22514837768681453	1.5321968911302934	0.8081208601027029	0.9878684762182236	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2437.75082811334
196000	-2796.910729736597	-373.06256493484887	-2423.848164801748	2.302347417391976	2.3023474173919616	2.997019571076886	1.0510808541143155	0.3293662633557097	1.4802274761507295	0.4445063479185471	0.8677007801471376	3.215398391328364	2.625234902730652	0.9352216137213035	3.6054844528086014	1.210076566144411	2.057665057807344	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2423.848164801748
197000	-2792.3006670731866	-381.74361257587657	-2410.55705449731	2.356917926028942	2.356917926028932	4.402087927121837	0.7388022024690281	0.5658513668223842	1.6551281720804438	0.6807546649859934	0.47500975585594973	3.3126809348822963	2.7821388653552814	0.6991662065925759	3.065950817458657	1.2924782426981687	1.9312989415606132	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2410.55705449731
198000	-2792.301542635914	-315.11082975853844	-2477.1907128773755	1.9486387760217125	1.9486387760217097	2.335692138031982	0.6190816618931331	0.26312637476158607	0.8516066100972077	0.20097288849589628	0.3636737468120959	2.485439931048613	1.4890176028687296	0.3819444013643028	2.872841218506376	0.9898184206300423	1.2182502738334413	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2477.1907128773755
199000	-2783.8879189989507	-371.908183486907	-2411.9797355120436	2.358006298735415	2.3580062987354147	2.187295287446895	0.28858172021893747	0.2245113362389762	1.3267689036529042	0.28703965432549766	0.34254987512595836	1.742856844806221	1.3867487110993661	0.2436157158311044	1.8492152486265063	0.7138703693530396	1.015334125001646	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2411.9797355120436
200000	-2784.672604554102	-337.6674734172255	-2447.005131136876	2.0961936634937093	2.0961936634937053	2.813131252475518	0.4425039508718443	0.16491366898419654	1.357940231797152	0.3124705889588903	0.3220044598958561	2.604691155496223	2.0154328662380485	0.49220535100799157	2.251796905914972	0.9248979257191913	1.563804833593256	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2447.005131136876
201000	-2782.767943857289	-346.4252802136972	-2436.342663643592	2.191482109239586	2.1914821092395815	1.7763922678485207	0.4970083412265616	0.2734055796643854	0.6711724225500377	0.2954670881389203	0.2899216745000532	1.5744171472213397	1.3207412865009989	0.3693595589016697	1.3889882919064915	0.701145872059147	1.0715000469238722	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2436.342663643592
202000	-2787.601889435728	-348.2344926928604	-2439.3673967428676	2.1792547264295115	2.1792547264295	2.5708037250371514	0.3417938813059449	0.06657182687559808	1.2358956051251793	0.27243321827815903	0.41662144290433106	2.597064559201348	1.5246193810080186	0.22719407930086916	2.453947392259389	0.8909761967935188	1.2108080678210147	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2439.3673967428676
203000	-2783.144960072839	-337.5912534973535	-2445.553706575485	2.1380128963196228	2.1380128963196134	1.7036276851621504	0.3187584354187756	0.12857844948741512	0.7537866204723888	0.276929230293232	0.5585256715123552	1.224275489156928	1.0856835305300478	0.27363171956680477	1.2970408149358403	0.5312421743962485	0.9835645663034152	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2445.553706575485
204000	-2784.8386397303634	-359.1192646687722	-2425.719375061591	2.2628836902461997	2.2628836902461966	2.4924260127228854	0.41246698120616376	0.2311358349682683	1.048763728505419	0.4983266080709536	0.5458658286356503	1.9438076013171661	1.2905025687321565	0.2915654924640257	1.8226463830898865	0.6666946541187	1.3437403479567547	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2425.719375061591
205000	-2788.793236613921	-380.58235589964295	-2408.210880714278	2.3920129705190805	2.3920129705190774	2.6938647776122253	0.7337112850387553	0.19447475746019496	1.2636444531485393	0.5663366908181037	0.29618222068051436	2.5048948002689784	2.134647847910342	0.3631834843590491	2.1391697309264703	0.7914728632255847	1.6789000477097071	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2408.210880714278
