# BEAST v1.10.5 Prerelease #23570d1
# Generated Tue Jun 01 13:37:59 EDT 2021 [seed=1622569071193]
state	joint	prior	likelihood	loc.clock.rate	loc.meanRate	loc.rates.CT.NY-NJ	loc.rates.CT.domestic	loc.rates.CT.international	loc.rates.NY-NJ.domestic	loc.rates.NY-NJ.international	loc.rates.domestic.international	loc.rates.NY-NJ.CT	loc.rates.domestic.CT	loc.rates.international.CT	loc.rates.domestic.NY-NJ	loc.rates.international.NY-NJ	loc.rates.international.domestic	loc.indicators.CT.NY-NJ	loc.indicators.CT.domestic	loc.indicators.CT.international	loc.indicators.NY-NJ.domestic	loc.indicators.NY-NJ.international	loc.indicators.domestic.international	loc.indicators.NY-NJ.CT	loc.indicators.domestic.CT	loc.indicators.international.CT	loc.indicators.domestic.NY-NJ	loc.indicators.international.NY-NJ	loc.indicators.international.domestic	loc.nonZeroRates	loc.branchRates	loc.treeLikelihood
27000	-2742.062386591684	-365.6929454563178	-2376.3694411353663	2.3374927839725097	2.3374927839725137	0.9548395470037295	0.1845079400613843	0.3868497945274474	0.6130389676641873	0.21317825517577219	0.22144051176892143	0.9832134551758591	0.6860581530018446	0.20290533887702522	0.8924030891744622	0.26195536495279265	0.5086355313374613	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	11.0	0.0	-2376.3694411353663
28000	-2739.133029077058	-360.0769564000123	-2379.0560726770454	2.305316118912525	2.3053161189125237	0.6469768198889038	0.11128748301831962	1.6817577840932616	0.2684860640184613	0.23287094814930245	0.07060662118031895	0.6164985835359377	0.4017184127297664	0.14622482105032011	0.49942821932445325	0.18635559589409523	0.3535058332400661	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	11.0	0.0	-2379.0560726770454
29000	-2743.9070985128023	-368.6590739636364	-2375.248024549166	2.3249865608233997	2.3249865608233953	1.3359790659682889	0.22837755842987817	0.18033919045052738	0.7035667607813492	0.36482436533425106	0.31640305410384756	1.5631969260601626	0.9077608305019648	0.3593718654107885	1.4335464667212718	0.3649099545813453	0.6675419445878358	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2375.248024549166
30000	-2743.2600907922056	-377.08410634840504	-2366.1759844438006	2.3694592671016554	2.369459267101664	1.6222834656125023	0.2153242075664668	0.07814544071719809	0.7562006966581698	0.48983129804755293	0.4629814536856517	1.8330913397960171	1.184399145780158	0.3317601458937145	1.8337430814866713	0.5909731546840081	0.9248094276169638	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2366.1759844438006
31000	-2748.5376466839684	-378.24653094631134	-2370.291115737657	2.3751429290856017	2.375142929085608	1.881402926051147	0.5736891639632151	0.20878877361445017	0.8712224054522016	0.45623946096067824	0.4373501872033682	1.9185326571382837	0.8482988647649984	0.28997586240436934	1.506418497955289	0.7228467177869955	0.9370175164347713	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2370.291115737657
32000	-2748.274169554843	-371.3487993676474	-2376.9253701871953	2.3320932306035433	2.332093230603554	2.2835581766094033	0.40043785211774047	0.02017608004284308	0.9041013293508205	0.7118580737509398	0.25249028480983865	2.0003775743925933	1.9340362361277474	0.3360363328001533	1.918962876571075	0.6894312795775519	1.105918178926793	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	11.0	0.0	-2376.9253701871953
33000	-2742.81088429022	-333.31840062221613	-2409.492483668004	2.0826019768097175	2.0826019768097273	1.440167007158832	0.2829234683600089	0.13442463905031837	0.6574249963848776	0.44201069145547406	0.27942701016732296	1.6755584075233279	0.9596073296258116	0.22355147649771598	1.4570923439686634	0.47173643961332745	0.6396844189615225	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2409.492483668004
34000	-2744.8973269719304	-327.3531374330873	-2417.544189538843	2.0394218627054	2.0394218627054097	1.8668563674928775	0.1424081391238351	0.12479871958743971	0.8508090180120059	0.5182143502726507	0.2757731050481143	1.2236694237674803	1.3000717367701449	0.30337179853189045	1.067666429769932	0.58914837333774	0.7744273720339641	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2417.544189538843
35000	-2746.9013502901785	-337.9101077261975	-2408.991242563981	2.0891641530356093	2.089164153035614	2.199858168639453	0.2673559821698253	0.2111354015267479	0.7681983956740029	0.5659922165158017	0.3834460176201139	1.9434167606033161	2.1043316889962362	0.21785641164823377	1.7772209776542995	0.5615204489716342	1.2916700179423548	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2408.991242563981
36000	-2743.1864648468254	-357.04892430935246	-2386.137540537473	2.236221989240351	2.2362219892403554	1.6322726165992845	0.3783849032546122	0.0740580638127213	0.6864026507006461	0.3401555834313165	0.28456308574206995	1.6537639784031444	1.2881326073299084	0.3431508421368576	1.5787660174471685	0.7194504478944436	0.8651945504876901	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2386.137540537473
37000	-2744.4216471632335	-363.32951482607285	-2381.092132337161	2.2637235936243743	2.2637235936243756	2.0948221369104862	0.5761159585157296	0.06813201008190493	0.921257027076411	0.4110249691329454	0.3461280099489298	2.0955018729933568	1.33978804820329	0.4589854747405863	1.9085199529040344	0.7059774048025748	1.1619394728243793	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2381.092132337161
38000	-2744.6299483324688	-350.04724301995714	-2394.5827053125117	2.203075781005991	2.2030757810059907	1.190313848053285	0.4726644065055136	0.10072790095259518	0.7693707392507815	0.23572227475859223	0.2508007423794371	1.3015383072348783	1.0355295629730996	0.16590789422910956	1.0304855227179528	0.5067429005923021	0.6481207632363273	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2394.5827053125117
39000	-2745.047089808153	-374.4250455685107	-2370.6220442396425	2.350013998328497	2.3500139983285	2.1928128792108263	0.4066765910398919	0.1401091831811495	0.8474585884071575	0.3578041157051571	0.33103066411906373	1.879347456876064	0.9216060891334479	0.33213645870462444	1.4733996238921507	0.7527559993654609	0.88332562584957	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2370.6220442396425
40000	-2742.3045169769734	-366.3763918393582	-2375.928125137615	2.299466254173115	2.2994662541731192	1.6734864511995147	0.21113927770602517	0.13966177880603772	0.8945170333433502	0.36005493913184783	0.43561048412058906	1.4523884251506738	1.2830265450791478	0.34705046867969	1.7423770923595159	0.5059695323126409	0.8435791910325519	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2375.928125137615
41000	-2745.2907965888107	-370.63418040075084	-2374.65661618806	2.314130115220586	2.3141301152205958	2.246977845636786	0.21565369991631345	0.11410885245423578	1.2882021344911583	0.7198468986069151	0.3260689916503783	2.0039559356968244	1.450775752705199	0.4685805473848535	1.4747595398074367	0.6300388135669768	1.055395263626458	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2374.65661618806
42000	-2754.9104327702225	-378.29751972214615	-2376.6129130480763	2.3195847723482923	2.3195847723483003	3.7660745313083206	0.550335335242969	0.06967829665061409	1.4109541018999847	0.8604728506097119	0.7114381973463967	2.679936641213834	2.7315686113985356	0.8945199906846761	2.3140239739734403	1.319469591854411	1.5486303160700452	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2376.6129130480763
43000	-2739.0341598516984	-341.36898114894205	-2397.6651787027563	2.1281732214212923	2.128173221421293	1.8504588214545212	0.303572637940475	0.0675524880382876	0.8060595239720242	0.4516627682367856	0.399919376679129	1.5614053971369035	1.1781571816305565	0.3175966397435758	1.6168553356414566	0.4770140832517648	0.9942781428155043	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2397.6651787027563
44000	-2741.0957456420347	-333.3685449475887	-2407.727200694446	2.0795516835438153	2.0795516835438197	1.5514639868149687	0.24899163756764423	0.05990729400137866	0.9486937629933048	0.28795129183145657	0.39038503272322383	1.3992383850836656	1.144105943503543	0.2268531400860837	1.4630830413589149	0.5264826114503474	0.9143743681205464	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2407.727200694446
45000	-2745.4456957066045	-349.43854406874453	-2396.00715163786	2.1821198106911357	2.1821198106911375	1.8171185871942583	0.37985020768456096	0.017538860536354558	0.7418205645059103	0.5560338526453737	0.4686282146537469	1.595944841490544	0.9591678298715915	0.4343134352561804	1.5696113856206464	0.5744419973623696	1.0608014190035944	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2396.00715163786
46000	-2747.5160630784862	-361.1485570553328	-2386.3675060231535	2.2277482691407124	2.2277482691407147	2.9210625405967554	0.2595459227325045	0.19791413279449893	0.9094977100482817	0.4788881685327282	0.49615243198684666	2.8145179781019793	1.6552466507287165	0.3685996662183898	2.837514074160605	0.7669611472149199	1.481817936436325	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2386.3675060231535
47000	-2745.3556718148106	-375.3256366775977	-2370.030035137213	2.332355460327368	2.332355460327382	2.384533044639725	0.4173399487811304	0.21226851748355294	1.1709155260372843	0.717171549895068	0.3161185910583117	2.4979262931540016	1.568319215627435	0.3638835619831716	2.308257511834695	0.7330655810449187	1.3210274941282687	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2370.030035137213
48000	-2751.861817974982	-389.30088209050245	-2362.5609358844795	2.4082296165671004	2.408229616567102	3.750067703351406	0.32917575053083614	0.2589128155469043	1.4006772125343985	0.5830853450351634	0.6480328933839002	2.800808690340538	1.9541617905965025	0.5144256582726039	2.040087699154646	0.7928191816930874	1.7778414295176463	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2362.5609358844795
49000	-2740.794158653519	-353.06772488794394	-2387.726433765575	2.2150305866977478	2.2150305866977633	1.478217441209251	0.33954306260574196	0.08115959933168719	0.7214483878777825	0.39909296917848275	0.2186312596379478	1.7300742963869455	1.1511287106011288	0.3192812263354698	1.2238010461895354	0.5549432704534322	0.7563064048006951	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2387.726433765575
50000	-2742.384949378509	-362.68228671975066	-2379.7026626587585	2.2903430528285678	2.2903430528285766	1.089637233225952	0.2941764400677607	0.051725027274639596	0.7304378838831572	0.33666464909870975	0.16826237915570513	1.5036809324916631	0.9449518004182718	0.22549685624295965	1.082505644966083	0.4793862129397321	0.6268974810881024	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2379.7026626587585
51000	-2749.194306538165	-366.26416203296384	-2382.9301445052015	2.280984358368808	2.2809843583688068	2.0593042711585996	0.4333741981082902	0.0017852327927797822	1.0307077186982831	0.7513539068931947	0.3218343210589873	2.323546859301759	1.3911961443365823	0.281510539757445	1.969734387307646	0.7369702517348162	1.1880194314300656	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2382.9301445052015
52000	-2749.1889325857696	-343.49380475846107	-2405.6951278273086	2.118081594093559	2.118081594093566	3.0375179677427977	0.5491767335179324	0.04092087081168235	1.100435003567206	0.7772651504295738	0.48617662158307917	2.518819647976314	1.8562738744623086	0.49090031931114075	2.833714616418344	0.9701014316210373	1.454346386179784	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	11.0	0.0	-2405.6951278273086
53000	-2745.4206387135646	-370.14632856035087	-2375.2743101532137	2.3230190655623257	2.323019065562334	2.1475482947200346	0.19651901616948714	0.07014827625237396	0.5161649240013731	0.521155921560562	0.4796757166080793	1.772579029603316	1.2987680273293707	0.36045686269534033	1.3229864977369146	0.40941543308288053	1.1064301760296527	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2375.2743101532137
54000	-2744.7133522855347	-358.57672670271313	-2386.1366255828216	2.231591012003129	2.231591012003129	2.1142549771280614	0.30748641333190063	0.1644559232706479	1.1500582216978652	0.47375584940206283	0.40499289504492625	1.9181128117407027	1.7552702209601705	0.3553549786081457	1.9230125724462823	0.39819694767995667	1.086889510060876	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2386.1366255828216
55000	-2745.8872118335457	-340.46380989715806	-2405.4234019363876	2.1395989793246906	2.1395989793246932	1.386203732088487	0.4315584459110189	0.06352645575369191	0.3832958709723577	0.1857692308459119	0.23779234065061916	1.4172418512991811	0.9937576347964018	0.14067295874984664	1.10619816536416	0.5039469617796583	0.5921833084729187	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2405.4234019363876
56000	-2740.5480739327277	-361.4879000395935	-2379.060173893134	2.2673061199356535	2.267306119935665	1.8888034960214872	0.2406302098846163	0.12655667652777666	0.8374122604998077	0.3578576606432527	0.26435851041884034	1.9263502373596693	1.0903168645403658	0.22030767023717365	1.3734103875317436	0.4811103268057181	0.9136244640117708	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-2379.060173893134
